PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,Title,FamilySize,IsAlone,AgeGroup,FareGroup,Deck,processed_at
516,0,1,"Walker, Mr. William Anderson",male,47.0,0,0,36967,34.0208,D46,S,Mr,1,1,Middle,Very High,D,2025-11-11 17:39:35
517,1,2,"Lemore, Mrs. (Amelia Milley)",female,34.0,0,0,C.A. 34260,10.5,F33,S,Mrs,1,1,Adult,Medium,F,2025-11-11 17:39:35
518,0,3,"Ryan, Mr. Patrick",male,28.0,0,0,371110,24.15,Unknown,Q,Mr,1,1,Adult,High,U,2025-11-11 17:39:35
519,1,2,"Angle, Mrs. William A (Florence ""Mary"" Agnes Hughes)",female,36.0,1,0,226875,26.0,Unknown,S,Mrs,2,0,Middle,High,U,2025-11-11 17:39:35
520,0,3,"Pavlovic, Mr. Stefo",male,32.0,0,0,349242,7.8958,Unknown,S,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
521,1,1,"Perreault, Miss. Anne",female,30.0,0,0,12749,93.5,B73,S,Miss,1,1,Adult,Very High,B,2025-11-11 17:39:35
522,0,3,"Vovk, Mr. Janko",male,22.0,0,0,349252,7.8958,Unknown,S,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
523,0,3,"Lahoud, Mr. Sarkis",male,28.0,0,0,2624,7.225,Unknown,C,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
524,1,1,"Hippach, Mrs. Louis Albert (Ida Sophia Fischer)",female,44.0,0,1,111361,57.9792,B18,C,Mrs,2,0,Middle,Very High,B,2025-11-11 17:39:35
525,0,3,"Kassem, Mr. Fared",male,28.0,0,0,2700,7.2292,Unknown,C,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
526,0,3,"Farrell, Mr. James",male,40.5,0,0,367232,7.75,Unknown,Q,Mr,1,1,Middle,Low,U,2025-11-11 17:39:35
527,1,2,"Ridsdale, Miss. Lucy",female,50.0,0,0,W./C. 14258,10.5,Unknown,S,Miss,1,1,Middle,Medium,U,2025-11-11 17:39:35
528,0,1,"Farthing, Mr. John",male,28.0,0,0,PC 17483,221.7792,C95,S,Mr,1,1,Adult,Very High,C,2025-11-11 17:39:35
529,0,3,"Salonen, Mr. Johan Werner",male,39.0,0,0,3101296,7.925,Unknown,S,Mr,1,1,Middle,Medium,U,2025-11-11 17:39:35
530,0,2,"Hocking, Mr. Richard George",male,23.0,2,1,29104,11.5,Unknown,S,Mr,4,0,Adult,Medium,U,2025-11-11 17:39:35
531,1,2,"Quick, Miss. Phyllis May",female,2.0,1,1,26360,26.0,Unknown,S,Miss,3,0,Child,High,U,2025-11-11 17:39:35
532,0,3,"Toufik, Mr. Nakli",male,28.0,0,0,2641,7.2292,Unknown,C,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
533,0,3,"Elias, Mr. Joseph Jr",male,17.0,1,1,2690,7.2292,Unknown,C,Mr,3,0,Teen,Low,U,2025-11-11 17:39:35
534,1,3,"Peter, Mrs. Catherine (Catherine Rizk)",female,28.0,0,2,2668,22.3583,Unknown,C,Mrs,3,0,Adult,High,U,2025-11-11 17:39:35
535,0,3,"Cacic, Miss. Marija",female,30.0,0,0,315084,8.6625,Unknown,S,Miss,1,1,Adult,Medium,U,2025-11-11 17:39:35
536,1,2,"Hart, Miss. Eva Miriam",female,7.0,0,2,F.C.C. 13529,26.25,Unknown,S,Miss,3,0,Child,High,U,2025-11-11 17:39:35
537,0,1,"Butt, Major. Archibald Willingham",male,45.0,0,0,113050,26.55,B38,S,Officer,1,1,Middle,High,B,2025-11-11 17:39:35
538,1,1,"LeRoy, Miss. Bertha",female,30.0,0,0,PC 17761,106.425,Unknown,C,Miss,1,1,Adult,Very High,U,2025-11-11 17:39:35
539,0,3,"Risien, Mr. Samuel Beard",male,28.0,0,0,364498,14.5,Unknown,S,Mr,1,1,Adult,High,U,2025-11-11 17:39:35
540,1,1,"Frolicher, Miss. Hedwig Margaritha",female,22.0,0,2,13568,49.5,B39,C,Miss,3,0,Adult,Very High,B,2025-11-11 17:39:35
541,1,1,"Crosby, Miss. Harriet R",female,36.0,0,2,WE/P 5735,71.0,B22,S,Miss,3,0,Middle,Very High,B,2025-11-11 17:39:35
542,0,3,"Andersson, Miss. Ingeborg Constanzia",female,9.0,4,2,347082,31.275,Unknown,S,Miss,7,0,Child,Very High,U,2025-11-11 17:39:35
543,0,3,"Andersson, Miss. Sigrid Elisabeth",female,11.0,4,2,347082,31.275,Unknown,S,Miss,7,0,Child,Very High,U,2025-11-11 17:39:35
544,1,2,"Beane, Mr. Edward",male,32.0,1,0,2908,26.0,Unknown,S,Mr,2,0,Adult,High,U,2025-11-11 17:39:35
545,0,1,"Douglas, Mr. Walter Donald",male,50.0,1,0,PC 17761,106.425,C86,C,Mr,2,0,Middle,Very High,C,2025-11-11 17:39:35
546,0,1,"Nicholson, Mr. Arthur Ernest",male,64.0,0,0,693,26.0,Unknown,S,Mr,1,1,Senior,High,U,2025-11-11 17:39:35
547,1,2,"Beane, Mrs. Edward (Ethel Clarke)",female,19.0,1,0,2908,26.0,Unknown,S,Mrs,2,0,Adult,High,U,2025-11-11 17:39:35
548,1,2,"Padro y Manent, Mr. Julian",male,28.0,0,0,SC/PARIS 2146,13.8625,Unknown,C,Mr,1,1,Adult,Medium,U,2025-11-11 17:39:35
549,0,3,"Goldsmith, Mr. Frank John",male,33.0,1,1,363291,20.525,Unknown,S,Mr,3,0,Adult,High,U,2025-11-11 17:39:35
550,1,2,"Davies, Master. John Morgan Jr",male,8.0,1,1,C.A. 33112,36.75,Unknown,S,Master,3,0,Child,Very High,U,2025-11-11 17:39:35
551,1,1,"Thayer, Mr. John Borland Jr",male,17.0,0,2,17421,110.8833,C70,C,Mr,3,0,Teen,Very High,C,2025-11-11 17:39:35
552,0,2,"Sharp, Mr. Percival James R",male,27.0,0,0,244358,26.0,Unknown,S,Mr,1,1,Adult,High,U,2025-11-11 17:39:35
553,0,3,"O'Brien, Mr. Timothy",male,28.0,0,0,330979,7.8292,Unknown,Q,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
554,1,3,"Leeni, Mr. Fahim (""Philip Zenni"")",male,22.0,0,0,2620,7.225,Unknown,C,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
555,1,3,"Ohman, Miss. Velin",female,22.0,0,0,347085,7.775,Unknown,S,Miss,1,1,Adult,Low,U,2025-11-11 17:39:35
556,0,1,"Wright, Mr. George",male,62.0,0,0,113807,26.55,Unknown,S,Mr,1,1,Senior,High,U,2025-11-11 17:39:35
557,1,1,"Duff Gordon, Lady. (Lucille Christiana Sutherland) (""Mrs Morgan"")",female,48.0,1,0,11755,39.6,A16,C,Royalty,2,0,Middle,Very High,A,2025-11-11 17:39:35
558,0,1,"Robbins, Mr. Victor",male,28.0,0,0,PC 17757,227.525,Unknown,C,Mr,1,1,Adult,Very High,U,2025-11-11 17:39:35
559,1,1,"Taussig, Mrs. Emil (Tillie Mandelbaum)",female,39.0,1,1,110413,79.65,E67,S,Mrs,3,0,Middle,Very High,E,2025-11-11 17:39:35
560,1,3,"de Messemaeker, Mrs. Guillaume Joseph (Emma)",female,36.0,1,0,345572,17.4,Unknown,S,Mrs,2,0,Middle,High,U,2025-11-11 17:39:35
561,0,3,"Morrow, Mr. Thomas Rowan",male,28.0,0,0,372622,7.75,Unknown,Q,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
562,0,3,"Sivic, Mr. Husein",male,40.0,0,0,349251,7.8958,Unknown,S,Mr,1,1,Middle,Low,U,2025-11-11 17:39:35
563,0,2,"Norman, Mr. Robert Douglas",male,28.0,0,0,218629,13.5,Unknown,S,Mr,1,1,Adult,Medium,U,2025-11-11 17:39:35
564,0,3,"Simmons, Mr. John",male,28.0,0,0,SOTON/OQ 392082,8.05,Unknown,S,Mr,1,1,Adult,Medium,U,2025-11-11 17:39:35
565,0,3,"Meanwell, Miss. (Marion Ogden)",female,28.0,0,0,SOTON/O.Q. 392087,8.05,Unknown,S,Miss,1,1,Adult,Medium,U,2025-11-11 17:39:35
566,0,3,"Davies, Mr. Alfred J",male,24.0,2,0,A/4 48871,24.15,Unknown,S,Mr,3,0,Adult,High,U,2025-11-11 17:39:35
567,0,3,"Stoytcheff, Mr. Ilia",male,19.0,0,0,349205,7.8958,Unknown,S,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
568,0,3,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",female,29.0,0,4,349909,21.075,Unknown,S,Mrs,5,0,Adult,High,U,2025-11-11 17:39:35
569,0,3,"Doharr, Mr. Tannous",male,28.0,0,0,2686,7.2292,Unknown,C,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
570,1,3,"Jonsson, Mr. Carl",male,32.0,0,0,350417,7.8542000000000005,Unknown,S,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
571,1,2,"Harris, Mr. George",male,62.0,0,0,S.W./PP 752,10.5,Unknown,S,Mr,1,1,Senior,Medium,U,2025-11-11 17:39:35
572,1,1,"Appleton, Mrs. Edward Dale (Charlotte Lamson)",female,53.0,2,0,11769,51.4792,C101,S,Mrs,3,0,Middle,Very High,C,2025-11-11 17:39:35
573,1,1,"Flynn, Mr. John Irwin (""Irving"")",male,36.0,0,0,PC 17474,26.3875,E25,S,Mr,1,1,Middle,High,E,2025-11-11 17:39:35
574,1,3,"Kelly, Miss. Mary",female,28.0,0,0,14312,7.75,Unknown,Q,Miss,1,1,Adult,Low,U,2025-11-11 17:39:35
575,0,3,"Rush, Mr. Alfred George John",male,16.0,0,0,A/4. 20589,8.05,Unknown,S,Mr,1,1,Teen,Medium,U,2025-11-11 17:39:35
576,0,3,"Patchett, Mr. George",male,19.0,0,0,358585,14.5,Unknown,S,Mr,1,1,Adult,High,U,2025-11-11 17:39:35
577,1,2,"Garside, Miss. Ethel",female,34.0,0,0,243880,13.0,Unknown,S,Miss,1,1,Adult,Medium,U,2025-11-11 17:39:35
578,1,1,"Silvey, Mrs. William Baird (Alice Munger)",female,39.0,1,0,13507,55.9,E44,S,Mrs,2,0,Middle,Very High,E,2025-11-11 17:39:35
579,0,3,"Caram, Mrs. Joseph (Maria Elias)",female,28.0,1,0,2689,14.4583,Unknown,C,Mrs,2,0,Adult,High,U,2025-11-11 17:39:35
580,1,3,"Jussila, Mr. Eiriik",male,32.0,0,0,STON/O 2. 3101286,7.925,Unknown,S,Mr,1,1,Adult,Medium,U,2025-11-11 17:39:35
581,1,2,"Christy, Miss. Julie Rachel",female,25.0,1,1,237789,30.0,Unknown,S,Miss,3,0,Adult,High,U,2025-11-11 17:39:35
582,1,1,"Thayer, Mrs. John Borland (Marian Longstreth Morris)",female,39.0,1,1,17421,110.8833,C68,C,Mrs,3,0,Middle,Very High,C,2025-11-11 17:39:35
583,0,2,"Downton, Mr. William James",male,54.0,0,0,28403,26.0,Unknown,S,Mr,1,1,Middle,High,U,2025-11-11 17:39:35
584,0,1,"Ross, Mr. John Hugo",male,36.0,0,0,13049,40.125,A10,C,Mr,1,1,Middle,Very High,A,2025-11-11 17:39:35
585,0,3,"Paulner, Mr. Uscher",male,28.0,0,0,3411,8.7125,Unknown,C,Mr,1,1,Adult,Medium,U,2025-11-11 17:39:35
586,1,1,"Taussig, Miss. Ruth",female,18.0,0,2,110413,79.65,E68,S,Miss,3,0,Teen,Very High,E,2025-11-11 17:39:35
587,0,2,"Jarvis, Mr. John Denzil",male,47.0,0,0,237565,15.0,Unknown,S,Mr,1,1,Middle,High,U,2025-11-11 17:39:35
588,1,1,"Frolicher-Stehli, Mr. Maxmillian",male,60.0,1,1,13567,79.2,B41,C,Mr,3,0,Middle,Very High,B,2025-11-11 17:39:35
589,0,3,"Gilinski, Mr. Eliezer",male,22.0,0,0,14973,8.05,Unknown,S,Mr,1,1,Adult,Medium,U,2025-11-11 17:39:35
590,0,3,"Murdlin, Mr. Joseph",male,28.0,0,0,A./5. 3235,8.05,Unknown,S,Mr,1,1,Adult,Medium,U,2025-11-11 17:39:35
591,0,3,"Rintamaki, Mr. Matti",male,35.0,0,0,STON/O 2. 3101273,7.125,Unknown,S,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
592,1,1,"Stephenson, Mrs. Walter Bertram (Martha Eustis)",female,52.0,1,0,36947,78.2667,D20,C,Mrs,2,0,Middle,Very High,D,2025-11-11 17:39:35
593,0,3,"Elsbury, Mr. William James",male,47.0,0,0,A/5 3902,7.25,Unknown,S,Mr,1,1,Middle,Low,U,2025-11-11 17:39:35
594,0,3,"Bourke, Miss. Mary",female,28.0,0,2,364848,7.75,Unknown,Q,Miss,3,0,Adult,Low,U,2025-11-11 17:39:35
595,0,2,"Chapman, Mr. John Henry",male,37.0,1,0,SC/AH 29037,26.0,Unknown,S,Mr,2,0,Middle,High,U,2025-11-11 17:39:35
596,0,3,"Van Impe, Mr. Jean Baptiste",male,36.0,1,1,345773,24.15,Unknown,S,Mr,3,0,Middle,High,U,2025-11-11 17:39:35
597,1,2,"Leitch, Miss. Jessie Wills",female,28.0,0,0,248727,33.0,Unknown,S,Miss,1,1,Adult,Very High,U,2025-11-11 17:39:35
598,0,3,"Johnson, Mr. Alfred",male,49.0,0,0,LINE,0.0,Unknown,S,Mr,1,1,Middle,Low,U,2025-11-11 17:39:35
599,0,3,"Boulos, Mr. Hanna",male,28.0,0,0,2664,7.225,Unknown,C,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
600,1,1,"Duff Gordon, Sir. Cosmo Edmund (""Mr Morgan"")",male,49.0,1,0,PC 17485,56.9292,A20,C,Royalty,2,0,Middle,Very High,A,2025-11-11 17:39:35
601,1,2,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",female,24.0,2,1,243847,27.0,Unknown,S,Mrs,4,0,Adult,High,U,2025-11-11 17:39:35
602,0,3,"Slabenoff, Mr. Petco",male,28.0,0,0,349214,7.8958,Unknown,S,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
603,0,1,"Harrington, Mr. Charles H",male,28.0,0,0,113796,42.4,Unknown,S,Mr,1,1,Adult,Very High,U,2025-11-11 17:39:35
604,0,3,"Torber, Mr. Ernst William",male,44.0,0,0,364511,8.05,Unknown,S,Mr,1,1,Middle,Medium,U,2025-11-11 17:39:35
605,1,1,"Homer, Mr. Harry (""Mr E Haven"")",male,35.0,0,0,111426,26.55,Unknown,C,Mr,1,1,Adult,High,U,2025-11-11 17:39:35
606,0,3,"Lindell, Mr. Edvard Bengtsson",male,36.0,1,0,349910,15.55,Unknown,S,Mr,2,0,Middle,High,U,2025-11-11 17:39:35
607,0,3,"Karaic, Mr. Milan",male,30.0,0,0,349246,7.8958,Unknown,S,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
608,1,1,"Daniel, Mr. Robert Williams",male,27.0,0,0,113804,30.5,Unknown,S,Mr,1,1,Adult,High,U,2025-11-11 17:39:35
609,1,2,"Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)",female,22.0,1,2,SC/Paris 2123,41.5792,Unknown,C,Mrs,4,0,Adult,Very High,U,2025-11-11 17:39:35
610,1,1,"Shutes, Miss. Elizabeth W",female,40.0,0,0,PC 17582,153.4625,C125,S,Miss,1,1,Middle,Very High,C,2025-11-11 17:39:35
611,0,3,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)",female,39.0,1,5,347082,31.275,Unknown,S,Mrs,7,0,Middle,Very High,U,2025-11-11 17:39:35
612,0,3,"Jardin, Mr. Jose Neto",male,28.0,0,0,SOTON/O.Q. 3101305,7.05,Unknown,S,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
613,1,3,"Murphy, Miss. Margaret Jane",female,28.0,1,0,367230,15.5,Unknown,Q,Miss,2,0,Adult,High,U,2025-11-11 17:39:35
614,0,3,"Horgan, Mr. John",male,28.0,0,0,370377,7.75,Unknown,Q,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
615,0,3,"Brocklebank, Mr. William Alfred",male,35.0,0,0,364512,8.05,Unknown,S,Mr,1,1,Adult,Medium,U,2025-11-11 17:39:35
616,1,2,"Herman, Miss. Alice",female,24.0,1,2,220845,65.0,Unknown,S,Miss,4,0,Adult,Very High,U,2025-11-11 17:39:35
617,0,3,"Danbom, Mr. Ernst Gilbert",male,34.0,1,1,347080,14.4,Unknown,S,Mr,3,0,Adult,Medium,U,2025-11-11 17:39:35
618,0,3,"Lobb, Mrs. William Arthur (Cordelia K Stanlick)",female,26.0,1,0,A/5. 3336,16.1,Unknown,S,Mrs,2,0,Adult,High,U,2025-11-11 17:39:35
619,1,2,"Becker, Miss. Marion Louise",female,4.0,2,1,230136,39.0,F4,S,Miss,4,0,Child,Very High,F,2025-11-11 17:39:35
620,0,2,"Gavey, Mr. Lawrence",male,26.0,0,0,31028,10.5,Unknown,S,Mr,1,1,Adult,Medium,U,2025-11-11 17:39:35
621,0,3,"Yasbeck, Mr. Antoni",male,27.0,1,0,2659,14.4542,Unknown,C,Mr,2,0,Adult,Medium,U,2025-11-11 17:39:35
622,1,1,"Kimball, Mr. Edwin Nelson Jr",male,42.0,1,0,11753,52.5542,D19,S,Mr,2,0,Middle,Very High,D,2025-11-11 17:39:35
623,1,3,"Nakid, Mr. Sahid",male,20.0,1,1,2653,15.7417,Unknown,C,Mr,3,0,Adult,High,U,2025-11-11 17:39:35
624,0,3,"Hansen, Mr. Henry Damsgaard",male,21.0,0,0,350029,7.8542000000000005,Unknown,S,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
625,0,3,"Bowen, Mr. David John ""Dai""",male,21.0,0,0,54636,16.1,Unknown,S,Mr,1,1,Adult,High,U,2025-11-11 17:39:35
626,0,1,"Sutton, Mr. Frederick",male,61.0,0,0,36963,32.3208,D50,S,Mr,1,1,Senior,Very High,D,2025-11-11 17:39:35
627,0,2,"Kirkland, Rev. Charles Leonard",male,57.0,0,0,219533,12.35,Unknown,Q,Officer,1,1,Middle,Medium,U,2025-11-11 17:39:35
628,1,1,"Longley, Miss. Gretchen Fiske",female,21.0,0,0,13502,77.9583,D9,S,Miss,1,1,Adult,Very High,D,2025-11-11 17:39:35
629,0,3,"Bostandyeff, Mr. Guentcho",male,26.0,0,0,349224,7.8958,Unknown,S,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
630,0,3,"O'Connell, Mr. Patrick D",male,28.0,0,0,334912,7.7333,Unknown,Q,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
631,1,1,"Barkworth, Mr. Algernon Henry Wilson",male,80.0,0,0,27042,30.0,A23,S,Mr,1,1,Senior,High,A,2025-11-11 17:39:35
632,0,3,"Lundahl, Mr. Johan Svensson",male,51.0,0,0,347743,7.0542,Unknown,S,Mr,1,1,Middle,Low,U,2025-11-11 17:39:35
633,1,1,"Stahelin-Maeglin, Dr. Max",male,32.0,0,0,13214,30.5,B50,C,Officer,1,1,Adult,High,B,2025-11-11 17:39:35
634,0,1,"Parr, Mr. William Henry Marsh",male,28.0,0,0,112052,0.0,Unknown,S,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
635,0,3,"Skoog, Miss. Mabel",female,9.0,3,2,347088,27.9,Unknown,S,Miss,6,0,Child,High,U,2025-11-11 17:39:35
636,1,2,"Davis, Miss. Mary",female,28.0,0,0,237668,13.0,Unknown,S,Miss,1,1,Adult,Medium,U,2025-11-11 17:39:35
637,0,3,"Leinonen, Mr. Antti Gustaf",male,32.0,0,0,STON/O 2. 3101292,7.925,Unknown,S,Mr,1,1,Adult,Medium,U,2025-11-11 17:39:35
638,0,2,"Collyer, Mr. Harvey",male,31.0,1,1,C.A. 31921,26.25,Unknown,S,Mr,3,0,Adult,High,U,2025-11-11 17:39:35
639,0,3,"Panula, Mrs. Juha (Maria Emilia Ojala)",female,41.0,0,5,3101295,39.6875,Unknown,S,Mrs,6,0,Middle,Very High,U,2025-11-11 17:39:35
640,0,3,"Thorneycroft, Mr. Percival",male,28.0,1,0,376564,16.1,Unknown,S,Mr,2,0,Adult,High,U,2025-11-11 17:39:35
641,0,3,"Jensen, Mr. Hans Peder",male,20.0,0,0,350050,7.8542000000000005,Unknown,S,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
642,1,1,"Sagesser, Mlle. Emma",female,24.0,0,0,PC 17477,69.3,B35,C,Miss,1,1,Adult,Very High,B,2025-11-11 17:39:35
643,0,3,"Skoog, Miss. Margit Elizabeth",female,2.0,3,2,347088,27.9,Unknown,S,Miss,6,0,Child,High,U,2025-11-11 17:39:35
644,1,3,"Foo, Mr. Choong",male,28.0,0,0,1601,56.4958,Unknown,S,Mr,1,1,Adult,Very High,U,2025-11-11 17:39:35
645,1,3,"Baclini, Miss. Eugenie",female,0.75,2,1,2666,19.2583,Unknown,C,Miss,4,0,Child,High,U,2025-11-11 17:39:35
646,1,1,"Harper, Mr. Henry Sleeper",male,48.0,1,0,PC 17572,76.7292,D33,C,Mr,2,0,Middle,Very High,D,2025-11-11 17:39:35
647,0,3,"Cor, Mr. Liudevit",male,19.0,0,0,349231,7.8958,Unknown,S,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
648,1,1,"Simonius-Blumer, Col. Oberst Alfons",male,56.0,0,0,13213,35.5,A26,C,Officer,1,1,Middle,Very High,A,2025-11-11 17:39:35
649,0,3,"Willey, Mr. Edward",male,28.0,0,0,S.O./P.P. 751,7.55,Unknown,S,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
650,1,3,"Stanley, Miss. Amy Zillah Elsie",female,23.0,0,0,CA. 2314,7.55,Unknown,S,Miss,1,1,Adult,Low,U,2025-11-11 17:39:35
651,0,3,"Mitkoff, Mr. Mito",male,28.0,0,0,349221,7.8958,Unknown,S,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
652,1,2,"Doling, Miss. Elsie",female,18.0,0,1,231919,23.0,Unknown,S,Miss,2,0,Teen,High,U,2025-11-11 17:39:35
653,0,3,"Kalvik, Mr. Johannes Halvorsen",male,21.0,0,0,8475,8.4333,Unknown,S,Mr,1,1,Adult,Medium,U,2025-11-11 17:39:35
654,1,3,"O'Leary, Miss. Hanora ""Norah""",female,28.0,0,0,330919,7.8292,Unknown,Q,Miss,1,1,Adult,Low,U,2025-11-11 17:39:35
655,0,3,"Hegarty, Miss. Hanora ""Nora""",female,18.0,0,0,365226,6.75,Unknown,Q,Miss,1,1,Teen,Low,U,2025-11-11 17:39:35
656,0,2,"Hickman, Mr. Leonard Mark",male,24.0,2,0,S.O.C. 14879,73.5,Unknown,S,Mr,3,0,Adult,Very High,U,2025-11-11 17:39:35
657,0,3,"Radeff, Mr. Alexander",male,28.0,0,0,349223,7.8958,Unknown,S,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
658,0,3,"Bourke, Mrs. John (Catherine)",female,32.0,1,1,364849,15.5,Unknown,Q,Mrs,3,0,Adult,High,U,2025-11-11 17:39:35
659,0,2,"Eitemiller, Mr. George Floyd",male,23.0,0,0,29751,13.0,Unknown,S,Mr,1,1,Adult,Medium,U,2025-11-11 17:39:35
660,0,1,"Newell, Mr. Arthur Webster",male,58.0,0,2,35273,113.275,D48,C,Mr,3,0,Middle,Very High,D,2025-11-11 17:39:35
661,1,1,"Frauenthal, Dr. Henry William",male,50.0,2,0,PC 17611,133.65,Unknown,S,Officer,3,0,Middle,Very High,U,2025-11-11 17:39:35
662,0,3,"Badt, Mr. Mohamed",male,40.0,0,0,2623,7.225,Unknown,C,Mr,1,1,Middle,Low,U,2025-11-11 17:39:35
663,0,1,"Colley, Mr. Edward Pomeroy",male,47.0,0,0,5727,25.5875,E58,S,Mr,1,1,Middle,High,E,2025-11-11 17:39:35
664,0,3,"Coleff, Mr. Peju",male,36.0,0,0,349210,7.4958,Unknown,S,Mr,1,1,Middle,Low,U,2025-11-11 17:39:35
665,1,3,"Lindqvist, Mr. Eino William",male,20.0,1,0,STON/O 2. 3101285,7.925,Unknown,S,Mr,2,0,Adult,Medium,U,2025-11-11 17:39:35
666,0,2,"Hickman, Mr. Lewis",male,32.0,2,0,S.O.C. 14879,73.5,Unknown,S,Mr,3,0,Adult,Very High,U,2025-11-11 17:39:35
667,0,2,"Butler, Mr. Reginald Fenton",male,25.0,0,0,234686,13.0,Unknown,S,Mr,1,1,Adult,Medium,U,2025-11-11 17:39:35
668,0,3,"Rommetvedt, Mr. Knud Paust",male,28.0,0,0,312993,7.775,Unknown,S,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
669,0,3,"Cook, Mr. Jacob",male,43.0,0,0,A/5 3536,8.05,Unknown,S,Mr,1,1,Middle,Medium,U,2025-11-11 17:39:35
670,1,1,"Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright)",female,28.0,1,0,19996,52.0,C126,S,Mrs,2,0,Adult,Very High,C,2025-11-11 17:39:35
671,1,2,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)",female,40.0,1,1,29750,39.0,Unknown,S,Mrs,3,0,Middle,Very High,U,2025-11-11 17:39:35
672,0,1,"Davidson, Mr. Thornton",male,31.0,1,0,F.C. 12750,52.0,B71,S,Mr,2,0,Adult,Very High,B,2025-11-11 17:39:35
673,0,2,"Mitchell, Mr. Henry Michael",male,70.0,0,0,C.A. 24580,10.5,Unknown,S,Mr,1,1,Senior,Medium,U,2025-11-11 17:39:35
674,1,2,"Wilhelms, Mr. Charles",male,31.0,0,0,244270,13.0,Unknown,S,Mr,1,1,Adult,Medium,U,2025-11-11 17:39:35
675,0,2,"Watson, Mr. Ennis Hastings",male,28.0,0,0,239856,0.0,Unknown,S,Mr,1,1,Adult,Low,U,2025-11-11 17:39:35
676,0,3,"Edvardsson, Mr. Gustaf Hjalmar",male,18.0,0,0,349912,7.775,Unknown,S,Mr,1,1,Teen,Low,U,2025-11-11 17:39:35
677,0,3,"Sawyer, Mr. Frederick Charles",male,24.5,0,0,342826,8.05,Unknown,S,Mr,1,1,Adult,Medium,U,2025-11-11 17:39:35
678,1,3,"Turja, Miss. Anna Sofia",female,18.0,0,0,4138,9.8417,Unknown,S,Miss,1,1,Teen,Medium,U,2025-11-11 17:39:35
679,0,3,"Goodwin, Mrs. Frederick (Augusta Tyler)",female,43.0,1,6,CA 2144,46.9,Unknown,S,Mrs,8,0,Middle,Very High,U,2025-11-11 17:39:35
680,1,1,"Cardeza, Mr. Thomas Drake Martinez",male,36.0,0,1,PC 17755,512.3292,B51 B53 B55,C,Mr,2,0,Middle,Very High,B,2025-11-11 17:39:35
681,0,3,"Peters, Miss. Katie",female,28.0,0,0,330935,8.1375,Unknown,Q,Miss,1,1,Adult,Medium,U,2025-11-11 17:39:35
682,1,1,"Hassab, Mr. Hammad",male,27.0,0,0,PC 17572,76.7292,D49,C,Mr,1,1,Adult,Very High,D,2025-11-11 17:39:35
683,0,3,"Olsvigen, Mr. Thor Anderson",male,20.0,0,0,6563,9.225,Unknown,S,Mr,1,1,Adult,Medium,U,2025-11-11 17:39:35
684,0,3,"Goodwin, Mr. Charles Edward",male,14.0,5,2,CA 2144,46.9,Unknown,S,Mr,8,0,Teen,Very High,U,2025-11-11 17:39:35
685,0,2,"Brown, Mr. Thomas William Solomon",male,60.0,1,1,29750,39.0,Unknown,S,Mr,3,0,Middle,Very High,U,2025-11-11 17:39:35
686,0,2,"Laroche, Mr. Joseph Philippe Lemercier",male,25.0,1,2,SC/Paris 2123,41.5792,Unknown,C,Mr,4,0,Adult,Very High,U,2025-11-11 17:39:35
687,0,3,"Panula, Mr. Jaako Arnold",male,14.0,4,1,3101295,39.6875,Unknown,S,Mr,6,0,Teen,Very High,U,2025-11-11 17:39:35
